StartTime;LastResetTime;CurrentTime;ElapsedTime(P);ElapsedTime(C);Rate(P);Rate(C);IncomingCall(P);IncomingCall(C);OutgoingCall(P);OutgoingCall(C);MsgRecvPerS(P);MsgRecvPerS(C);MsgSendPerS(P);MsgSendPerS(C);UnexpectedMsg(P);UnexpectedMsg(C);CurrentCall;InitSuccessfulCall(P);InitSuccessfulCall(C);TrafficSuccessfulCall(P);TrafficSuccessfulCall(C);DefaultSuccessfulCall(P);DefaultSuccessfulCall(C);AbortSuccessfulCall(P);AbortSuccessfulCall(C);FailedCall(P);FailedCall(C);FailedRefused(P);FailedRefused(C);FailedAborted(P);FailedAborted(C);FailedTimeout(P);FailedTimeout(C);ResponseTime(P);ResponseTime(C);ResponseTimeRepartition;<50;<75;<100;<150;<300;<5000;>=5000;
2021-12-24 03:56:08;2021-12-24 03:56:26;2021-12-24 03:56:27;00:00:01;00:00:19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:27;2021-12-24 03:56:28;00:00:01;00:00:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:28;2021-12-24 03:56:29;00:00:01;00:00:21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:29;2021-12-24 03:56:30;00:00:01;00:00:22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:30;2021-12-24 03:56:31;00:00:01;00:00:23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:31;2021-12-24 03:56:32;00:00:01;00:00:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:32;2021-12-24 03:56:33;00:00:01;00:00:25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:33;2021-12-24 03:56:34;00:00:01;00:00:26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:34;2021-12-24 03:56:35;00:00:01;00:00:27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:35;2021-12-24 03:56:36;00:00:01;00:00:28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:36;2021-12-24 03:56:37;00:00:01;00:00:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:37;2021-12-24 03:56:38;00:00:01;00:00:30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:38;2021-12-24 03:56:39;00:00:01;00:00:31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:39;2021-12-24 03:56:40;00:00:01;00:00:32;2;0.0624766;2;2;0;0;2;0.0624766;2;0.0624766;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:40;2021-12-24 03:56:41;00:00:01;00:00:33;1;0.0908733;1;3;0;0;1;0.0908733;1;0.0908733;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:41;2021-12-24 03:56:42;00:00:01;00:00:34;1;0.117602;1;4;0;0;1;0.117602;1;0.117602;0;0;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:42;2021-12-24 03:56:43;00:00:01;00:00:35;1;0.142804;1;5;0;0;1;0.142804;1;0.142804;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:43;2021-12-24 03:56:44;00:00:01;00:00:36;1;0.166602;1;6;0;0;1;0.166602;1;0.166602;0;0;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:44;2021-12-24 03:56:45;00:00:01;00:00:37;1;0.189118;1;7;0;0;1;0.189118;1;0.189118;0;0;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:45;2021-12-24 03:56:46;00:00:01;00:00:38;1;0.210449;1;8;0;0;1;0.210449;1;0.210449;0;0;0;0;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:46;2021-12-24 03:56:47;00:00:01;00:00:39;1;0.230681;1;9;0;0;1;0.230681;1;0.230681;0;0;0;0;1;1;8;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:47;2021-12-24 03:56:48;00:00:01;00:00:40;1;0.249906;1;10;0;0;1;0.249906;1;0.249906;0;0;0;0;1;1;9;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:48;2021-12-24 03:56:49;00:00:01;00:00:41;1;0.268195;1;11;0;0;1;0.268195;1;0.268195;0;0;0;0;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:49;2021-12-24 03:56:50;00:00:01;00:00:42;1;0.285605;1;12;0;0;1;0.285605;1;0.285605;0;0;0;0;1;1;11;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:50;2021-12-24 03:56:51;00:00:01;00:00:43;1;0.302213;1;13;0;0;1;0.302213;1;0.302213;0;0;0;0;1;1;12;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:51;2021-12-24 03:56:52;00:00:01;00:00:44;1;0.318066;1;14;0;0;1;0.318066;1;0.318066;0;0;0;0;1;1;13;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:52;2021-12-24 03:56:53;00:00:01;00:00:45;1;0.333207;1;15;0;0;1;0.333207;1;0.333207;0;0;0;0;1;1;14;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:53;2021-12-24 03:56:54;00:00:01;00:00:46;1;0.347698;1;16;0;0;1;0.347698;1;0.347698;0;0;0;0;1;1;15;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:54;2021-12-24 03:56:55;00:00:01;00:00:47;1;0.361564;1;17;0;0;1;0.361564;1;0.361564;0;0;0;0;1;1;16;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:55;2021-12-24 03:56:56;00:00:01;00:00:48;1;0.374859;1;18;0;0;1;0.374859;1;0.374859;0;0;0;0;1;1;17;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:56;2021-12-24 03:56:57;00:00:01;00:00:49;1;0.387613;1;19;0;0;1;0.387613;1;0.387613;0;0;0;0;1;1;18;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:57;2021-12-24 03:56:58;00:00:01;00:00:50;1;0.399848;1;20;0;0;1;0.399848;1;0.399848;0;0;0;0;1;1;19;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:58;2021-12-24 03:56:59;00:00:01;00:00:51;1;0.411611;1;21;0;0;1;0.411611;1;0.411611;0;0;0;0;1;1;20;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:56:59;2021-12-24 03:57:00;00:00:01;00:00:52;1;0.422922;1;22;0;0;1;0.422922;1;0.422922;0;0;0;0;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:00;2021-12-24 03:57:01;00:00:01;00:00:53;1;0.433799;1;23;0;0;1;0.433799;1;0.433799;0;0;0;0;1;1;22;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:01;2021-12-24 03:57:02;00:00:01;00:00:54;1;0.44428;1;24;0;0;1;0.44428;1;0.44428;0;0;0;0;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:02;2021-12-24 03:57:03;00:00:01;00:00:55;1;0.454372;1;25;0;0;1;0.454372;1;0.454372;0;0;0;0;1;1;24;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:03;2021-12-24 03:57:04;00:00:01;00:00:56;1;0.464112;1;26;0;0;1;0.464112;1;0.464112;0;0;0;0;1;1;25;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:04;2021-12-24 03:57:05;00:00:01;00:00:57;1;0.47351;1;27;0;0;1;0.47351;1;0.47351;0;0;0;0;1;1;26;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:05;2021-12-24 03:57:06;00:00:01;00:00:58;1;0.482576;1;28;0;0;1;0.482576;1;0.482576;0;0;0;0;1;1;27;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:06;2021-12-24 03:57:07;00:00:01;00:00:59;1;0.491342;1;29;0;0;1;0.491342;1;0.491342;0;0;0;0;1;1;28;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:07;2021-12-24 03:57:08;00:00:01;00:01:00;1;0.499808;1;30;0;0;1;0.499808;1;0.499808;0;0;0;0;1;1;29;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:08;2021-12-24 03:57:09;00:00:01;00:01:01;1;0.508005;1;31;0;0;1;0.508005;1;0.508005;0;0;0;0;1;1;30;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:09;2021-12-24 03:57:10;00:00:01;00:01:02;1;0.515938;1;32;0;0;1;0.515938;1;0.515938;0;0;0;0;1;1;31;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:10;2021-12-24 03:57:11;00:00:01;00:01:03;1;0.52361;1;33;0;0;1;0.52361;1;0.52361;0;0;0;0;1;1;32;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:11;2021-12-24 03:57:12;00:00:01;00:01:04;1;0.531051;1;34;0;0;1;0.531051;1;0.531051;0;0;0;0;1;1;33;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:12;2021-12-24 03:57:13;00:00:01;00:01:05;1;0.538263;1;35;0;0;1;0.538263;1;0.538263;0;0;0;0;1;1;34;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
2021-12-24 03:56:08;2021-12-24 03:57:13;2021-12-24 03:57:13;00:00:00;00:01:05;0;0.537057;0;35;0;0;0;0.537057;0;0.537057;0;0;0;0;1;0;34;0;0;0;0;0;0;0;0;0;0;0;0;00:00:00:000;00:00:00:000;;0;0;0;0;0;0;0;
